1	0.00014435430320177846
2	2.887086064035569e-05
5	2.887086064035569e-05
6	2.887086064035569e-05
7	8.661258192106707e-05
8	0.0003464503276842683
10	2.887086064035569e-05
11	2.887086064035569e-05
12	2.887086064035569e-05
16	2.887086064035569e-05
19	2.887086064035569e-05
20	2.887086064035569e-05
22	2.887086064035569e-05
23	2.887086064035569e-05
26	2.887086064035569e-05
33	5.774172128071138e-05
34	2.887086064035569e-05
42	2.887086064035569e-05
56	2.887086064035569e-05
60	2.887086064035569e-05
87	2.887086064035569e-05
88	2.887086064035569e-05
100	2.887086064035569e-05
101	5.774172128071138e-05
130	0.00014435430320177846
148	2.887086064035569e-05
176	2.887086064035569e-05
300	2.887086064035569e-05
660	2.887086064035569e-05
737	5.774172128071138e-05
1967	2.887086064035569e-05
1979	2.887086064035569e-05
1994	2.887086064035569e-05
1999	2.887086064035569e-05
2000	2.887086064035569e-05
2001	2.887086064035569e-05
2002	2.887086064035569e-05
2003	0.0002598377457632012
2004	5.774172128071138e-05
2005	2.887086064035569e-05
2006	0.00023096688512284553
2007	0.0003464503276842683
2008	0.00011548344256142276
2009	2.887086064035569e-05
2008052801	2.887086064035569e-05
pemerintah	0.002223056269307388
kota	0.0015301556139388514
delhi	0.0003464503276842683
pesta olahraga	2.887086064035569e-05
persemakmuran	2.887086064035569e-05
ibukota	5.774172128071138e-05
india	0.0031757946704391257
pemkot	5.774172128071138e-05
negara bagian	0.0004908046308860467
rajasthan	2.887086064035569e-05
kantor	0.001385801310737073
berita	0.0007217715160088923
afp	0.0012703178681756503
devender	2.887086064035569e-05
prasad	0.00011548344256142276
kantor berita	0.0005485463521667581
aedes	2.887086064035569e-05
as	0.04457660882870918
cina	0.0005774172128071138
amerika	0.006178364177036117
bill	0.00014435430320177846
gates	0.0002887086064035569
warren	2.887086064035569e-05
buffett	5.774172128071138e-05
beijing	0.00043306290960533534
chen	2.887086064035569e-05
guangbiao	2.887086064035569e-05
bbc	0.00020209602448248982
facebook	0.00014435430320177846
mark	8.661258192106707e-05
zuckerberg	0.00014435430320177846
desember	0.003060311227877703
penerbit	2.887086064035569e-05
bluewater	2.887086064035569e-05
productions	2.887086064035569e-05
penulis	2.887086064035569e-05
jerome	2.887086064035569e-05
maida	2.887086064035569e-05
