2007	0.0007072135785007072
seorang	0.2553041018387553
sebuah	0.2736916548797737
orang	0.016265912305516265
kg	0.01272984441301273
halaman	0.002828854314002829
menit	0.0007072135785007072
kali	0.04738330975954738
cm	0.003536067892503536
kaki	0.0049504950495049506
inci	0.0007072135785007072
ton	0.086987270155587
kilometer	0.026874115983026876
kubik	0.002828854314002829
lembar	0.019094766619519095
basis	0.0049504950495049506
poin	0.006364922206506365
bps	0.0021216407355021216
macam	0.004243281471004243
buah	0.002828854314002829
kilogram	0.010608203677510608
barel	0.0685997171145686
unit	0.021216407355021217
batang	0.0021216407355021216
ragam	0.0007072135785007072
hektar	0.007779349363507779
dwt	0.0007072135785007072
dry	0.0007072135785007072
weigh	0.0007072135785007072
mmscfd	0.004243281471004243
metrik	0.0007072135785007072
mmsfd	0.0007072135785007072
pon	0.005657708628005658
mega	0.0007072135785007072
watt	0.0014144271570014145
mil	0.0021216407355021216
obligasi	0.0007072135785007072
ii	0.0007072135785007072
/	0.0007072135785007072
belah	0.007779349363507779
s.a.	0.003536067892503536
jiwa	0.003536067892503536
ha	0.002828854314002829
lipat	0.003536067892503536
jenis	0.006364922206506365
megawatt	0.0014144271570014145
mw	0.005657708628005658
ltdw	0.0007072135785007072
ldwt	0.0007072135785007072
kilo	0.009900990099009901
liter	0.009900990099009901
cc	0.0007072135785007072
ekor	0.003536067892503536
million	0.0007072135785007072
standard	0.0007072135785007072
cubic	0.0007072135785007072
feet	0.0007072135785007072
per	0.0007072135785007072
day	0.0007072135785007072
derajat	0.0014144271570014145
kiloliter	0.005657708628005658
mhz	0.0007072135785007072
sebatang	0.0007072135785007072
barrel	0.0007072135785007072
kkal	0.0014144271570014145
meter	0.0049504950495049506
celsius	0.0007072135785007072
diri	0.0007072135785007072
km	0.003536067892503536
seekor	0.002828854314002829
mil laut	0.0007072135785007072
skala richter	0.003536067892503536
centimeter	0.0007072135785007072
sehelai	0.0007072135785007072
segelintir	0.0007072135785007072
