akan	0.08431163287086446
bisa	0.017911001809660803
harus	0.012064405364020231
telah	0.038838104960326664
sudah	0.013456452136791796
baru	0.002552085750081203
mulai	0.0007424249454781681
pernah	0.0023664795137116608
masih	0.02774813233724653
sempat	0.0019952670409725767
sedang	0.0068210291865806695
tengah	0.0011600389773096377
mau	0.000556818709108626
sepertinya	9.280311818477101e-05
perlu	0.0039441325228527675
boleh	0.0006496218272933971
dapat	0.018235812723307505
mungkin	0.005800194886548188
bakal	0.0006960233863857826
kemungkinan	0.0014384483318639505
sedikit	0.0009280311818477101
hendak	0.0001392046772771565
barangkali	0.00018560623636954202
guna	9.280311818477101e-05
usah	9.280311818477101e-05
mesti	0.0009280311818477101
kan	0.0007424249454781681
lagi	0.0001392046772771565
berekor	4.6401559092385505e-05
setibanya	4.6401559092385505e-05
multibudaya	4.6401559092385505e-05
humanis	4.6401559092385505e-05
wings	4.6401559092385505e-05
album	4.6401559092385505e-05
terlaris	4.6401559092385505e-05
gaon	4.6401559092385505e-05
chart	4.6401559092385505e-05
google	4.6401559092385505e-05
larry	4.6401559092385505e-05
page	4.6401559092385505e-05
sergey	4.6401559092385505e-05
brin	4.6401559092385505e-05
ph.d.	4.6401559092385505e-05
stanford	4.6401559092385505e-05
kemarau	4.6401559092385505e-05
katak	4.6401559092385505e-05
407	4.6401559092385505e-05
kera	4.6401559092385505e-05
untuk	4.6401559092385505e-05
amankan	4.6401559092385505e-05
pesta olahraga	4.6401559092385505e-05
pemerintah	4.6401559092385505e-05
kota	4.6401559092385505e-05
delhi	4.6401559092385505e-05
mengerahkan	4.6401559092385505e-05
monyet	4.6401559092385505e-05
mengusir	4.6401559092385505e-05
monyet-monyet	4.6401559092385505e-05
lain	4.6401559092385505e-05
yang	4.6401559092385505e-05
berbadan	4.6401559092385505e-05
lebih	4.6401559092385505e-05
kecil	4.6401559092385505e-05
dari	4.6401559092385505e-05
arena	4.6401559092385505e-05
persemakmuran	4.6401559092385505e-05
.	4.6401559092385505e-05
beberapa	4.6401559092385505e-05
laporan	4.6401559092385505e-05
menyebutkan	4.6401559092385505e-05
setidaknya	4.6401559092385505e-05
10	4.6401559092385505e-05
ditempatkan	4.6401559092385505e-05
di	4.6401559092385505e-05
luar	4.6401559092385505e-05
lomba	4.6401559092385505e-05
dan	4.6401559092385505e-05
pertandingan	4.6401559092385505e-05
ibukota	4.6401559092385505e-05
india	4.6401559092385505e-05
pemkot	4.6401559092385505e-05
memiliki	4.6401559092385505e-05
28	4.6401559092385505e-05
berencana	4.6401559092385505e-05
mendatangkan	4.6401559092385505e-05
sejenis	4.6401559092385505e-05
negara bagian	4.6401559092385505e-05
rajasthan	4.6401559092385505e-05
jumlah	4.6401559092385505e-05
mencapai	4.6401559092385505e-05
ribuan	4.6401559092385505e-05
,	4.6401559092385505e-05
sebagian besar	4.6401559092385505e-05
berada	4.6401559092385505e-05
kantor-kantor	4.6401559092385505e-05
hewan	4.6401559092385505e-05
ini	4.6401559092385505e-05
dianggap	4.6401559092385505e-05
mengganggu	4.6401559092385505e-05
ketertiban	4.6401559092385505e-05
umum	4.6401559092385505e-05
diikat	4.6401559092385505e-05
dengan	4.6401559092385505e-05
tali	4.6401559092385505e-05
panjang	4.6401559092385505e-05
pelatih	4.6401559092385505e-05
mengawasi	4.6401559092385505e-05
mereka	4.6401559092385505e-05
melepas	4.6401559092385505e-05
begitu	4.6401559092385505e-05
mendekat	4.6401559092385505e-05
kantor	4.6401559092385505e-05
berita	4.6401559092385505e-05
afp	4.6401559092385505e-05
melaporkan	4.6401559092385505e-05
stadion	4.6401559092385505e-05
tinju	4.6401559092385505e-05
hockey	4.6401559092385505e-05
mendapatkan	4.6401559092385505e-05
perhatian	4.6401559092385505e-05
khusus	4.6401559092385505e-05
